Unnamed: 0,Z-score,equipment,type_x,b_type,fridge,washer,tv,ac,wheater,bed,closet,fourthTv,net,gas,sofa,tableAndChairs,balcony,lift,park,gender,publisher,title,kind_name,price,price_unit,section_name,street_name,location,area_y,refresh_time,yesterday_hit,surrounding
11850217,0.0,0.0,4房2廳2衛,電梯大樓,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,none,仲介,高鐵福山高樓景觀四房平車,整層住家,45000,元/月,左營區,博愛四路,左營區-博愛四路,33.4,11小時內,8,"{'type': 'bus_station', 'desc': '距重信博愛路口站(福山國中)', 'distance': '64公尺'}"
11850232,0.0,0.0,獨立套房,透天厝,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,female,屋主,鳳山大潤發旁/全新個人工作室/陽台套房,獨立套房,7500,元/月,鳳山區,華西街,鳳山區-華西街,8.0,3小時內,73,"{'type': 'subway_station', 'desc': '距鳳山站', 'distance': '479公尺'}"
11850234,0.0,0.0,3房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,none,屋主,仁武時尚宅生活機能優質2+1房含車位,整層住家,21000,元/月,仁武區,澄仁西街,仁武區-澄仁西街,17.0,3小時內,36,"{'type': 'restaurant', 'desc': '距泰南洋', 'distance': '157公尺'}"
11850261,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,屋主,陽台視野好光線充足的獨立套房,獨立套房,6500,元/月,前金區,中華三路,前金區-中華三路,8.0,7小時內,32,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '561公尺'}"
11850289,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,林園中芸電梯/精緻套房.包水電冷氣另計,分租套房,5800,元/月,林園區,中芸路,林園區-中芸路83巷,8.0,11小時內,15,"{'type': 'bus_station', 'desc': '距鳳芸站', 'distance': '434公尺'}"
11850294,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,none,屋主,(近榮總).,雅房,5000,元/月,左營區,榮成一街,左營區-榮成一街,5.0,11小時內,15,"{'type': 'bus_station', 'desc': '距文藻外語大學(民族一路)', 'distance': '860公尺'}"
11850310,0.0,0.0,2房1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,屋主,✨美術大悅✨全新大樓，全新裝潢，平面車位,整層住家,26000,元/月,三民區,十全三路,三民區-十全三路2號,26.0,2小時內,80,"{'type': 'bus_station', 'desc': '距變電所(中華二路)', 'distance': '90公尺'}"
11850334,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,female,屋主,透天厝-優質獨立套房~宏智街獨立套房,獨立套房,5500,元/月,小港區,宏智街,小港區-宏智街,8.0,11小時內,19,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '1132公尺'}"
11850338,0.0,0.0,雅房,公寓,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,female,屋主,近高師大/捷運站/文化中心,雅房,4000,元/月,苓雅區,五福一路,苓雅區-五福一路47號,4.5,11小時內,16,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '263公尺'}"
11850354,0.0,0.0,4房2廳4衛,透天厝,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,none,屋主,社區型高鐵大鎮,整層住家,28000,元/月,楠梓區,高楠公路,楠梓區-高楠公路920巷250弄3號,51.0,11小時內,12,"{'type': 'restaurant', 'desc': '距一流一食品工業(股)公司', 'distance': '522公尺'}"
11850381,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,none,屋主,近新堀江、中央公園、大統、鬧中取靜,獨立套房,5000,元/月,新興區,仁智街,新興區-仁智街,9.0,11小時內,21,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '331公尺'}"
11850386,0.0,0.0,獨立套房,透天厝,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,female,屋主,"高醫女套房(近火車站,捷運站",獨立套房,6500,元/月,三民區,吉林街,三民區-吉林街121巷,8.0,11小時內,21,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '574公尺'}"
11850443,0.0,0.0,雅房,透天厝,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,female,屋主,女性雅房出租，可短租,雅房,7000,元/月,鳳山區,田中央路,鳳山區-田中央路,4.0,3小時內,12,"{'type': 'bus_station', 'desc': '距過埤派出所', 'distance': '87公尺'}"
11850448,0.0,0.0,3房2廳2衛,公寓,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,none,屋主,小港區港後路5樓公寓3房兩廳2衛浴有後陽,整層住家,7700,元/月,小港區,港後路,小港區-港後路,28.0,11小時內,129,"{'type': 'subway_station', 'desc': '距高雄國際機場站', 'distance': '874公尺'}"
11850544,0.0,0.0,雅房,透天厝,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,female,屋主,文藻大學、大樂民族店、鼎中商圈、優質環境,雅房,4800,元/月,三民區,鼎中路,三民區-鼎中路236巷,6.5,7小時內,15,"{'type': 'bus_station', 'desc': '距金獅湖站', 'distance': '226公尺'}"
11850563,0.0,0.0,4房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,none,屋主,高醫優質華廈,整層住家,20000,元/月,三民區,綏遠一街,三民區-綏遠一街,46.0,11小時內,18,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '342公尺'}"
11850576,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,楠梓右昌藏美海洋全新景觀兩房車位,整層住家,17500,元/月,楠梓區,盛昌街,楠梓區-盛昌街,13.0,21分鐘內,67,"{'type': 'restaurant', 'desc': '距今點素食', 'distance': '8公尺'}"
11850577,0.0,0.0,2房1廳1衛,公寓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,仲介,��社會住宅🌸大順2房可寵，通風明亮,整層住家,10000,元/月,三民區,大順二路,三民區-大順二路,17.8,8天前,90,"{'type': 'bus_station', 'desc': '距科工館', 'distance': '428公尺'}"
11850617,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,none,屋主,楠梓火車站日光大樓,整層住家,18000,元/月,楠梓區,鳳楠路,楠梓區-鳳楠路,16.0,5天前,13,"{'type': 'bus_station', 'desc': '距和欣客運楠梓站', 'distance': '187公尺'}"
11850693,0.0,0.0,4房2廳2衛,公寓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,仲介,環球影城~大坪數~公寓二樓,整層住家,16000,元/月,前鎮區,民權二路,前鎮區-民權二路220巷,48.1,2天前,21,"{'type': 'subway_station', 'desc': '距獅甲站', 'distance': '520公尺'}"
11850700,0.0,0.0,獨立套房,電梯大樓,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,none,代理人,漢神巨蛋/瑞豐夜市/三民家商明亮套房,獨立套房,8000,元/月,左營區,富國路,左營區-富國路,11.0,11小時內,43,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '486公尺'}"
11850722,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,female,屋主,高醫新裝潢，獨立陽台專屬洗衣機套房限女性,獨立套房,6500,元/月,三民區,自由一路,三民區-自由一路33巷,6.0,11小時內,32,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '610公尺'}"
11850763,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,屋主,@美術大悅@全新裝潢飯店式住宅兩房車位,整層住家,23000,元/月,三民區,十全三路,三民區-十全三路6號,26.2,3小時內,19,"{'type': 'bus_station', 'desc': '距變電所(中華二路)', 'distance': '169公尺'}"
11850799,0.0,0.0,1房1廳1衛,電梯大樓,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,none,屋主,火車站前出差旅遊近捷運六合夜市含管理費,整層住家,6000,元/月,三民區,建國二路,三民區-建國二路245號,10.0,8天前,24,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '319公尺'}"
11850864,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,none,代理人,文山/青年商圈大三房近正修、長庚,整層住家,16000,元/月,鳳山區,濱山街,鳳山區-濱山街8號,26.9,11小時內,46,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '332公尺'}"
11850940,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,none,仲介,R15捷運站丨微笑公園丨3房+機械車位,整層住家,25000,元/月,左營區,崇德路,左營區-崇德路,22.5,7天前,11,"{'type': 'subway_station', 'desc': '距生態園區站', 'distance': '406公尺'}"
11851024,0.0,0.0,3房2廳2衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,近楠梓家樂福丨採光明亮丨美3房+機械車位,整層住家,25000,元/月,楠梓區,大學十七街,楠梓區-大學十七街,20.8,7天前,8,"{'type': 'bus_station', 'desc': '距大學17街大學26街口', 'distance': '340公尺'}"
11851036,0.0,0.0,獨立套房,透天厝,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,none,屋主,明誠大樂寧靜美套房出租俗擱大碗,獨立套房,4800,元/月,三民區,敦煌路,三民區-敦煌路80巷,6.0,11小時內,15,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '1075公尺'}"
11851108,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,female,屋主,近高科大優質套房家電,獨立套房,4000,元/月,三民區,大昌路,三民區-大昌路9號,5.0,3小時內,67,"{'type': 'bus_station', 'desc': '距九如站', 'distance': '931公尺'}"
11851113,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,溫馨乾淨舒適雙人套房，騎車4分鐘抵達輔英,分租套房,5600,元/月,大寮區,青峰街,大寮區-青峰街,5.0,3天前,23,"{'type': 'subway_station', 'desc': '距大寮', 'distance': '1394公尺'}"
11851177,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,代理人,民族會館套房出租(大統新世紀對面),獨立套房,5800,元/月,三民區,民族一路,三民區-民族一路,6.0,3小時內,14,"{'type': 'bus_station', 'desc': '距莊敬國小', 'distance': '728公尺'}"
11851224,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,none,屋主,近輔英、大發工業區、落地窗陽台禁菸大套房,獨立套房,5200,元/月,大寮區,鳳林三路,大寮區-鳳林三路528巷,10.0,9小時內,33,"{'type': 'restaurant', 'desc': '距武廟南台鱔魚花枝鮮魚專賣店（大寮店）', 'distance': '66公尺'}"
11851259,0.0,0.0,獨立套房,透天厝,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,none,屋主,"大坪數雙人套房,依台水電計價,楠梓前站",獨立套房,6500,元/月,楠梓區,楠都東街,楠梓區-楠都東街166巷12號,7.0,11小時內,38,"{'type': 'bus_station', 'desc': '距楠梓站', 'distance': '205公尺'}"
11851326,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,female,屋主,三多商圈/獨立陽台洗衣機/半年可議,分租套房,8000,元/月,前鎮區,修文街,前鎮區-修文街228巷,6.0,3天前,14,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '754公尺'}"
11851333,0.0,0.0,雅房,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,female,屋主,近陽明國中全棟女性優質雅房，消防安全認證,雅房,3500,元/月,三民區,義華路,三民區-義華路,3.5,3小時內,11,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '617公尺'}"
11851335,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,屋主,【美術館搶手兩房】雙陽台採光通風佳,整層住家,18000,元/月,鼓山區,美術東二路,鼓山區-美術東二路132巷26號,18.0,3小時內,45,"{'type': 'bus_station', 'desc': '距臺鐵內惟站', 'distance': '680公尺'}"
11851391,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,none,代理人,新光三越電梯陽台獨立套房附傢俱家電,獨立套房,6500,元/月,前鎮區,文橫三路,前鎮區-文橫三路59號,10.0,7天前,36,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '207公尺'}"
11851396,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,代理人,海青工商新建電梯2房裝潢附傢俱家電出租,整層住家,20000,元/月,左營區,桃子園路,左營區-桃子園路26號,26.3,2小時內,33,"{'type': 'bus_station', 'desc': '距海青工商(舊城南門)', 'distance': '470公尺'}"
11851401,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,代理人,楠梓後火車站...捷運都會公園站.海科,獨立套房,4800,元/月,楠梓區,青埔街,楠梓區-青埔街1巷13號,5.0,7天前,31,"{'type': 'subway_station', 'desc': '距都會公園站', 'distance': '353公尺'}"
11851402,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,none,屋主,#三民區#全新整修獨立大套房,分租套房,11000,元/月,三民區,複興一路,三民區-複興一路176號,8.0,3小時內,12,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '684公尺'}"
11851405,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,none,代理人,新光三越電梯陽台獨立套房附傢俱家電,獨立套房,7500,元/月,前鎮區,文橫三路,前鎮區-文橫三路59號,11.4,7天前,44,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '207公尺'}"
11851407,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,none,代理人,新光三越電梯陽台獨立大套房附傢俱家電,獨立套房,8000,元/月,前鎮區,文橫三路,前鎮區-文橫三路59號,13.2,7天前,39,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '244公尺'}"
11851416,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,小港漢民商圈優質套房,分租套房,5500,元/月,小港區,華盛街,小港區-華盛街,7.0,11小時內,13,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '625公尺'}"
11851419,0.0,0.0,3房2廳2衛,公寓,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,none,屋主,鳳山區衛武營正修國泰路凱旋路公寓,整層住家,12000,元/月,鳳山區,國興街,鳳山區-國興街3巷10號,25.0,11小時內,59,"{'type': 'subway_station', 'desc': '距鳳山西站(高雄市議會)', 'distance': '739公尺'}"
11851506,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,none,屋主,岡山空軍官校旁智能套房,獨立套房,6500,元/月,岡山區,介壽西路,岡山區-介壽西路127號,6.0,11小時內,44,"{'type': 'bus_station', 'desc': '距蘭軒', 'distance': '959公尺'}"
11851620,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,none,代理人,"田園風光,新建套房",分租套房,6000,元/月,路竹區,延平路,路竹區-延平路756巷,9.0,11小時內,35,"{'type': 'bus_station', 'desc': '距中華路555巷', 'distance': '944公尺'}"
11851657,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,female,屋主,整層！文藻巨蛋台電計超大空間限女性,獨立套房,7300,元/月,三民區,天祥一路,三民區-天祥一路,14.0,11小時內,32,"{'type': 'bus_station', 'desc': '距金獅湖站', 'distance': '155公尺'}"
11851659,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,none,屋主,高樓層視野佳樓下有超商三多商圈、興忠夜市,獨立套房,6000,元/月,苓雅區,復興二路,苓雅區-復興二路20號,10.0,11小時內,53,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '804公尺'}"
11851685,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,屋主,【全新首租】近漢神巨蛋，傢俱、家電全！,整層住家,23000,元/月,左營區,明華一路,左營區-明華一路,40.0,2小時內,55,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '569公尺'}"
11851754,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,none,代理人,加工區公寓五樓1房1廳套房(陽台洗衣機),獨立套房,9000,元/月,楠梓區,德信街,楠梓區-德信街75號,8.0,18小時內,53,"{'type': 'subway_station', 'desc': '距楠梓加工區站', 'distance': '1160公尺'}"
11851755,0.0,0.0,分租套房,透天厝,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,female,屋主,三多商圈/歐風新家具新裝潢,分租套房,7000,元/月,前鎮區,修文街,前鎮區-修文街228巷,6.0,3天前,11,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '754公尺'}"
11851797,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,代理人,建國1.五塊厝站大仁國中.享溫馨.禁菸,獨立套房,5300,元/月,苓雅區,福德二路,苓雅區-福德二路224巷,6.5,10小時內,18,"{'type': 'subway_station', 'desc': '距五塊厝站', 'distance': '525公尺'}"
11851800,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,超安全高ＣＰ值全新磚牆套房請專人打掃收,分租套房,6500,元/月,三民區,鼎中路,三民區-鼎中路711巷18弄1號,8.0,2小時內,110,"{'type': 'bus_station', 'desc': '距文藻外語大學(民族一路)', 'distance': '486公尺'}"
11851838,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,none,代理人,小港中安路電梯陽臺溫馨套房一卡皮箱入住,獨立套房,6800,元/月,小港區,新昌街,小港區-新昌街,8.0,11小時內,36,"{'type': 'bus_station', 'desc': '距過埤派出所', 'distance': '947公尺'}"
11851871,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,代理人,"高應大,高醫,正修,大套房出租正建工路上",獨立套房,5400,元/月,三民區,建工路,三民區-建工路,8.0,4小時內,29,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '701公尺'}"
11852001,0.0,0.0,獨立套房,公寓,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,none,屋主,包水電費，3千近文化中心捷運站，百貨,獨立套房,3000,元/月,三民區,六合路,三民區-六合路,4.0,11小時內,78,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '292公尺'}"
11852037,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,none,代理人,五甲短租半年套房★近寶雅/九乘九/家樂福,獨立套房,4300,元/月,鳳山區,五甲二路,鳳山區-五甲二路451巷,4.0,19小時內,27,"{'type': 'bus_station', 'desc': '距五甲派出所', 'distance': '227公尺'}"
11852046,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,代理人,福懋鼎湛豪宅3房★優質租方價格可談,整層住家,35000,元/月,苓雅區,青年二路,苓雅區-青年二路,72.9,19小時內,15,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '692公尺'}"
11852048,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,none,代理人,海軍首選套房★近左營國小/蓮池潭/區公所,獨立套房,5800,元/月,左營區,左營大路,左營區-左營大路419巷,6.0,19小時內,22,"{'type': 'bus_station', 'desc': '距四海派出所', 'distance': '655公尺'}"
11852052,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,none,代理人,五甲商圈套房★近寶雅/九乘九/家樂福,獨立套房,5300,元/月,鳳山區,五甲二路,鳳山區-五甲二路451巷,5.0,18小時內,12,"{'type': 'bus_station', 'desc': '距五甲派出所', 'distance': '227公尺'}"
11852053,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,代理人,三房傢俱可談。近文化中心/信義國小/五福,整層住家,13800,元/月,新興區,民生一路,新興區-民生一路,37.0,19小時內,27,"{'type': 'subway_station', 'desc': '距捷運信義國小站', 'distance': '330公尺'}"
11852084,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,代理人,後驛捷運套房★高雄火車站/高醫/熱河商圈,獨立套房,4200,元/月,三民區,松江街,三民區-松江街233號,6.0,19小時內,27,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '279公尺'}"
11852087,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,none,代理人,海軍首選套房★近左營國小/蓮池潭/區公所,獨立套房,5000,元/月,左營區,左營大路,左營區-左營大路419巷,6.0,20小時內,33,"{'type': 'bus_station', 'desc': '距四海派出所', 'distance': '655公尺'}"
11852123,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,屋主,地段好，近捷運**全新高品質套房出租,分租套房,6000,元/月,新興區,六合一路,新興區-六合一路,6.0,3小時內,11,"{'type': 'subway_station', 'desc': '距捷運信義國小站', 'distance': '357公尺'}"
11852141,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,none,屋主,科技新貴甜蜜小築,獨立套房,11000,元/月,前鎮區,三多三路,前鎮區-三多三路153號,14.5,11小時內,28,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '701公尺'}"
11852229,0.0,0.0,2房1廳2衛,電梯大樓,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,none,屋主,高雄左營區水丰尚位置佳,整層住家,28000,元/月,左營區,保靖街,左營區-保靖街,33.0,11小時內,19,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '397公尺'}"
11852268,0.0,0.0,3房2廳2衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,none,代理人,巨蛋義享好市多裕誠瑞豐河堤高醫農16,整層住家,20000,元/月,左營區,明華一路,左營區-明華一路,30.4,2小時內,24,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '722公尺'}"
11852296,0.0,0.0,雅房,電梯大樓,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,none,代理人,高應大、育英優質雅房，採光佳，要租要快唷,雅房,3800,元/月,三民區,大豐二路,三民區-大豐二路457號,5.0,3小時內,21,"{'type': 'restaurant', 'desc': '距穀舞良食手工饅頭', 'distance': '50公尺'}"
11852300,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,none,屋主,寬敞明亮雙人套房近大魯閣、88快、好停車,獨立套房,5500,元/月,小港區,復華路,小港區-復華路174巷,7.0,2天前,19,"{'type': 'bus_station', 'desc': '距過埤派出所', 'distance': '864公尺'}"
11852301,0.0,0.0,1房1廳1衛,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,none,屋主,左營大路正路上超大套房，傢俱電齊全,整層住家,7000,元/月,左營區,左營大路,左營區-左營大路419巷9號,12.0,6小時內,60,"{'type': 'bus_station', 'desc': '距四海派出所', 'distance': '854公尺'}"
11852302,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,none,屋主,前鎮區設備全新電梯雙人套房近夢時代大魯閣,獨立套房,4600,元/月,前鎮區,后安路,前鎮區-后安路,6.0,2天前,24,"{'type': 'subway_station', 'desc': '距草衙站', 'distance': '793公尺'}"
11852303,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,none,屋主,寬敞明亮超大套房、近高餐、機場、小港醫院,獨立套房,7500,元/月,小港區,華文街,小港區-華文街,12.0,2天前,12,"{'type': 'bus_station', 'desc': '距高雄餐旅大學', 'distance': '268公尺'}"
11852305,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,none,屋主,寬敞明亮超大套房、近高餐、機場、小港醫院,獨立套房,5200,元/月,小港區,華文街,小港區-華文街,6.0,2天前,14,"{'type': 'bus_station', 'desc': '距高雄餐旅大學', 'distance': '268公尺'}"
11852307,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,none,屋主,前鎮區設備全新電梯雙人套房近夢時代大魯閣,獨立套房,5200,元/月,前鎮區,后安路,前鎮區-后安路,6.0,2天前,26,"{'type': 'subway_station', 'desc': '距草衙站', 'distance': '793公尺'}"
11852311,0.0,0.0,2房1廳1衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,��社會住宅🌸天天微笑採光2房家俱電全,整層住家,14000,元/月,楠梓區,朝明路,楠梓區-朝明路116巷82號,21.2,7天前,40,"{'type': 'bus_station', 'desc': '距國光客運楠梓站', 'distance': '149公尺'}"
11852356,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,none,屋主,【幸福套房】近高應大近交流道生活機能方便,獨立套房,8000,元/月,三民區,義華路,三民區-義華路,10.0,11小時內,23,"{'type': 'bus_station', 'desc': '距臺鐵科工館站', 'distance': '941公尺'}"
11852361,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,none,屋主,"租金含水,電,120M網路,中華MOD.",雅房,4500,元/月,前金區,光明街,前金區-光明街,5.0,6小時內,13,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '700公尺'}"
11852370,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,none,屋主,河堤社區～～河堤公園旁～～,分租套房,3800,元/月,三民區,河堤路,三民區-河堤路,6.0,11小時內,23,"{'type': 'bus_station', 'desc': '距文藻外語大學(民族一路)', 'distance': '544公尺'}"
11852382,0.0,0.0,2房1廳1衛,透天厝,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,none,屋主,無公用電費，附遮雨棚停車位!,整層住家,8500,元/月,岡山區,大遼路,岡山區-大遼路11號,27.0,11小時內,131,"{'type': 'subway_station', 'desc': '距捷運南岡山站', 'distance': '1455公尺'}"
11852397,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,仲介,崇文A可寵套近漢民商圈小港捷運站📞愛窩,獨立套房,6000,元/月,小港區,崇文路,小港區-崇文路46號,6.0,昨日,25,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '431公尺'}"
11852420,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,female,屋主,適合優質女學生上班族的新式豪華套房！,獨立套房,5500,元/月,小港區,博學路,小港區-博學路,7.0,11小時內,14,"{'type': 'restaurant', 'desc': '距咖哩大叔 小港店', 'distance': '145公尺'}"
11852467,0.0,0.0,4房2廳2衛,電梯大樓,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,none,仲介,R14捷運.巨蛋【石上麗晶】景觀四房平車,整層住家,28000,元/月,鼓山區,明華路,鼓山區-明華路,28.0,6小時內,10,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '394公尺'}"
